scenario,orchard_id,block_id,row_id,tree_id,tree_global_id,mission_id,flight_id,orthomosaic_id,total_images,total_detected_fruits,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,expected_marketable_future_production_kg_before_disease_loss,future_production_disease_loss_kg,disease_adjusted_marketable_future_production_kg,current_harvest_ready_estimated_kg_before_disease_loss,current_harvest_ready_disease_loss_kg,disease_adjusted_current_harvest_ready_kg,avg_composite_disease_index,disease_loss_factor,disease_loss_pct,avg_detection_confidence,visible_stress_score,canopy_gap_pct,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_source,mapping_method,is_simulated_gps
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T004,O05_B03_R04_T004,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,3,0,0,0,3,2.94,2.94,0.04913658750000001,0.019654635000000004,0.029481952500000005,0.057807750000000005,0.023123100000000004,0.03468465,76.47566300407811,0.4,40.0,0.6292192538579305,5.0,25.455078125000004,26.74093424362199,88.44256500116742,26.74093424362199,88.44256500116742,5100,2080,255,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T005,O05_B03_R04_T005,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,1,0,0,0,1,0.98,0.98,0.016378862500000004,0.006551545000000002,0.009827317500000002,0.01926925,0.007707700000000001,0.01156155,88.2433877521922,0.4,40.0,0.9588860869407654,5.0,25.156494140625004,26.74093424362199,88.44261529530796,26.74093424362199,88.44261529530796,5200,2080,260,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T006,O05_B03_R04_T006,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,2,0,0,0,2,1.96,1.96,0.03275772500000001,0.013103090000000005,0.019654635000000004,0.0385385,0.015415400000000003,0.0231231,80.4228542249589,0.4,40.0,0.9432605504989624,5.0,25.174804687500004,26.74093424362199,88.4426655894485,26.74093424362199,88.4426655894485,5300,2080,265,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T007,O05_B03_R04_T007,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,1,0,0,0,1,0.98,0.98,0.016378862500000004,0.004094715625000001,0.012284146875000002,0.01926925,0.0048173125,0.014451937500000001,59.231524547803616,0.25,25.0,0.9696092009544373,5.0,25.217285156250004,26.74093424362199,88.44271588358903,26.74093424362199,88.44271588358903,5400,2080,270,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T008,O05_B03_R04_T008,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,5,0,0,0,5,4.9,4.9,0.08189431250000001,0.020473578125000003,0.06142073437500001,0.09634625000000002,0.024086562500000006,0.07225968750000002,54.90509956018313,0.25,25.0,0.7716830730438232,4.0,25.173583984374996,26.74093424362199,88.44276617772957,26.74093424362199,88.44276617772957,5500,2080,275,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T009,O05_B03_R04_T009,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,22,0,0,0,22,21.56,21.56,0.360334975,0.14413399000000002,0.21620098499999998,0.4239235000000001,0.16956940000000006,0.2543541,62.917025331982565,0.4,40.0,0.7769435021010312,4.0,25.214111328125,26.74093424362199,88.44281647187012,26.74093424362199,88.44281647187012,5600,2080,280,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T010,O05_B03_R04_T010,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,1,0,0,0,1,0.98,0.98,0.016378862500000004,0.004094715625000001,0.012284146875000002,0.01926925,0.0048173125,0.014451937500000001,58.85662177328844,0.25,25.0,0.9472589492797852,5.0,25.32275390625,26.74093424362199,88.44286676601065,26.74093424362199,88.44286676601065,5700,2080,285,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T011,O05_B03_R04_T011,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,1,0,0,0,1,0.98,0.98,0.016378862500000004,0.006551545000000002,0.009827317500000002,0.01926925,0.007707700000000001,0.01156155,70.6992817431541,0.4,40.0,0.9616603255271912,5.0,25.156494140625004,26.74093424362199,88.44291706015119,26.74093424362199,88.44291706015119,5800,2080,290,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T012,O05_B03_R04_T012,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,1,0,0,0,1,0.98,0.98,0.016378862500000004,0.006551545000000002,0.009827317500000002,0.01926925,0.007707700000000001,0.01156155,65.80778301886792,0.4,40.0,0.9468897581100464,5.0,25.73681640625,26.74093424362199,88.44296735429172,26.74093424362199,88.44296735429172,5900,2080,295,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T013,O05_B03_R04_T013,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,10,0,0,0,10,9.8,9.8,0.16378862500000002,0.06551545000000002,0.098273175,0.19269250000000004,0.07707700000000002,0.11561550000000002,60.22550697465336,0.4,40.0,0.7942870736122132,5.0,25.160888671874996,26.74093424362199,88.44301764843226,26.74093424362199,88.44301764843226,6000,2080,300,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T014,O05_B03_R04_T014,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,11,0,0,0,11,10.78,10.78,0.1801674875,0.07206699500000001,0.10810049249999999,0.21196175000000006,0.08478470000000003,0.12717705,63.17295897744893,0.4,40.0,0.8117456815459512,5.0,25.25537109375,26.74093424362199,88.4430679425728,26.74093424362199,88.4430679425728,6100,2080,305,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T015,O05_B03_R04_T015,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,6,0,0,0,6,5.88,5.88,0.09827317500000002,0.03930927000000001,0.05896390500000001,0.11561550000000001,0.04624620000000001,0.0693693,62.496365827945986,0.4,40.0,0.7871037026246389,5.0,25.158203125,26.74093424362199,88.44311823671333,26.74093424362199,88.44311823671333,6200,2080,310,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T016,O05_B03_R04_T016,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,10,0,0,0,10,9.8,9.8,0.16378862500000002,0.06551545000000002,0.098273175,0.19269250000000004,0.07707700000000002,0.11561550000000002,76.02369212963923,0.4,40.0,0.8107711851596833,5.0,25.24951171875,26.74093424362199,88.44316853085387,26.74093424362199,88.44316853085387,6300,2080,315,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T017,O05_B03_R04_T017,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,2,0,0,0,2,1.96,1.96,0.03275772500000001,0.008189431250000002,0.024568293750000005,0.0385385,0.009634625,0.028903875000000002,53.96374514549076,0.25,25.0,0.9615369141101837,5.0,25.158935546875,26.74093424362199,88.44321882499442,26.74093424362199,88.44321882499442,6400,2080,320,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T018,O05_B03_R04_T018,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,6,0,0,0,6,5.88,5.88,0.09827317500000002,0.03930927000000001,0.05896390500000001,0.11561550000000001,0.04624620000000001,0.0693693,62.44287755852138,0.4,40.0,0.9308109084765116,5.0,25.225341796875,26.74093424362199,88.44326911913495,26.74093424362199,88.44326911913495,6500,2080,325,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T019,O05_B03_R04_T019,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,5,0,0,0,5,4.9,4.9,0.08189431250000001,0.03275772500000001,0.0491365875,0.09634625000000002,0.03853850000000001,0.05780775000000001,66.26485447005007,0.4,40.0,0.7163227379322052,5.0,25.156250000000004,26.74093424362199,88.44331941327549,26.74093424362199,88.44331941327549,6600,2080,330,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T020,O05_B03_R04_T020,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,3,0,0,0,3,2.94,2.94,0.04913658750000001,0.012284146875000002,0.03685244062500001,0.057807750000000005,0.014451937500000001,0.04335581250000001,52.687031665642955,0.25,25.0,0.9416068394978842,5.0,25.318603515625,26.74093424362199,88.44336970741602,26.74093424362199,88.44336970741602,6700,2080,335,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Base,ORCHARD_05,BLOCK_03,ROW_04,O05_B03_R04_T021,O05_B03_R04_T021,MISSION_001,FLIGHT_ORCHARD_05,ORTHO_ORCHARD_05,1,2,0,0,0,2,1.96,1.96,0.03275772500000001,0.013103090000000005,0.019654635000000004,0.0385385,0.015415400000000003,0.0231231,63.142521632304806,0.4,40.0,0.9617393314838409,5.0,25.1572265625,26.74093424362199,88.44342000155656,26.74093424362199,88.44342000155656,6800,2080,340,104,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T001,O01_B01_R01_T001,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,74.8066319645267,0.4,40.0,0.9300107955932617,5.0,26.984130859375,26.7,88.4,26.7,88.4,0,0,0,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T002,O01_B01_R01_T002,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,15,0,5,10,0,13.3,9.200000000000001,0.1357846875,0.054313875000000005,0.08147081249999999,0.125235,0.05009400000000001,0.07514100000000001,80.69238398640984,0.4,40.0,0.6948980371157328,5.0,25.551757812499996,26.7,88.40005027646883,26.7,88.40005027646883,100,0,5,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T003,O01_B01_R01_T003,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.009392625000000002,0.003757050000000001,0.005635575,0.012523500000000002,0.005009400000000001,0.007514100000000001,64.68607020867418,0.4,40.0,0.801125705242157,5.0,26.724853515625004,26.7,88.40010055293764,26.7,88.40010055293764,200,0,10,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T004,O01_B01_R01_T004,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.009392625000000002,0.003757050000000001,0.005635575,0.012523500000000002,0.005009400000000001,0.007514100000000001,78.10094933407518,0.4,40.0,0.9690439105033875,5.0,25.729003906249996,26.7,88.40015082940647,26.7,88.40015082940647,300,0,15,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T005,O01_B01_R01_T005,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,77.49882192460318,0.4,40.0,0.8007194399833679,5.0,26.326416015625,26.7,88.40020110587528,26.7,88.40020110587528,400,0,20,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T006,O01_B01_R01_T006,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,89.81454248366013,0.4,40.0,0.9072301983833313,5.0,25.22509765625,26.7,88.40025138234411,26.7,88.40025138234411,500,0,25,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T007,O01_B01_R01_T007,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,64.80664749121125,0.4,40.0,0.9672560095787048,5.0,25.634033203125,26.7,88.40030165881292,26.7,88.40030165881292,600,0,30,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T008,O01_B01_R01_T008,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,0,3,0,2.7600000000000002,2.7600000000000002,0.028177875,0.01127115,0.016906725,0.03757050000000001,0.015028200000000004,0.0225423,94.81442817841905,0.4,40.0,0.6275061865647634,5.0,25.156982421875,26.7,88.40035193528175,26.7,88.40035193528175,700,0,35,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T009,O01_B01_R01_T009,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,6,0,0,6,0,5.5200000000000005,5.5200000000000005,0.05635575,0.0225423,0.03381345,0.07514100000000001,0.030056400000000007,0.0450846,92.08571177508274,0.4,40.0,0.7516147643327713,5.0,25.306884765625,26.7,88.40040221175056,26.7,88.40040221175056,800,0,40,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T010,O01_B01_R01_T010,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,0,2,0,1.84,1.84,0.018785250000000003,0.007514100000000002,0.01127115,0.025047000000000003,0.010018800000000001,0.015028200000000002,86.71043167334912,0.4,40.0,0.9682037532329559,5.0,25.156250000000004,26.7,88.40045248821939,26.7,88.40045248821939,900,0,45,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T011,O01_B01_R01_T011,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,0,3,0,2.7600000000000002,2.7600000000000002,0.028177875,0.01127115,0.016906725,0.03757050000000001,0.015028200000000004,0.0225423,94.36368057015835,0.4,40.0,0.922596295674642,5.0,25.347900390625,26.7,88.4005027646882,26.7,88.4005027646882,1000,0,50,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T012,O01_B01_R01_T012,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,0,2,0,1.84,1.84,0.018785250000000003,0.007514100000000002,0.01127115,0.025047000000000003,0.010018800000000001,0.015028200000000002,93.91078061106674,0.4,40.0,0.9590961635112762,5.0,25.161865234375004,26.7,88.40055304115702,26.7,88.40055304115702,1100,0,55,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T013,O01_B01_R01_T013,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,2,0,0,2,0,1.84,1.84,0.018785250000000003,0.007514100000000002,0.01127115,0.025047000000000003,0.010018800000000001,0.015028200000000002,80.34096586293606,0.4,40.0,0.8895355463027954,5.0,25.2080078125,26.7,88.40060331762584,26.7,88.40060331762584,1200,0,60,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T014,O01_B01_R01_T014,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.009392625000000002,0.003757050000000001,0.005635575,0.012523500000000002,0.005009400000000001,0.007514100000000001,93.82445141065831,0.4,40.0,0.9488649964332581,5.0,25.17138671875,26.7,88.40065359409466,26.7,88.40065359409466,1300,0,65,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T015,O01_B01_R01_T015,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.009392625000000002,0.003757050000000001,0.005635575,0.012523500000000002,0.005009400000000001,0.007514100000000001,86.63437796771129,0.4,40.0,0.9592633247375488,5.0,25.2880859375,26.7,88.40070387056348,26.7,88.40070387056348,1400,0,70,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T016,O01_B01_R01_T016,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,0,1,0,0.92,0.92,0.009392625000000002,0.003757050000000001,0.005635575,0.012523500000000002,0.005009400000000001,0.007514100000000001,90.50129198966408,0.4,40.0,0.9523636698722839,5.0,25.23876953125,26.7,88.4007541470323,26.7,88.4007541470323,1500,0,75,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T017,O01_B01_R01_T017,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,0,4,0,3.68,3.68,0.03757050000000001,0.015028200000000004,0.0225423,0.05009400000000001,0.020037600000000003,0.030056400000000004,87.24182290915672,0.4,40.0,0.8226153329014778,5.0,25.156250000000004,26.7,88.40080442350111,26.7,88.40080442350111,1600,0,80,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T018,O01_B01_R01_T018,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,4,0,3,1,0,3.38,0.92,0.0345076875,0.013803075000000001,0.0207046125,0.012523500000000002,0.005009400000000001,0.007514100000000001,90.25954523620221,0.4,40.0,0.7529631704092026,5.0,25.255615234375,26.7,88.40085469996994,26.7,88.40085469996994,1700,0,85,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T019,O01_B01_R01_T019,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,87.05460378131185,0.4,40.0,0.9101192951202393,5.0,25.350830078124996,26.7,88.40090497643875,26.7,88.40090497643875,1800,0,90,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T020,O01_B01_R01_T020,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,0,3,0,2.7600000000000002,2.7600000000000002,0.028177875,0.01127115,0.016906725,0.03757050000000001,0.015028200000000004,0.0225423,78.24428853223043,0.4,40.0,0.8354074557622274,5.0,25.65234375,26.7,88.40095525290758,26.7,88.40095525290758,1900,0,95,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T021,O01_B01_R01_T021,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,6,0,0,6,0,5.5200000000000005,5.5200000000000005,0.05635575,0.0225423,0.03381345,0.07514100000000001,0.030056400000000007,0.0450846,87.07881345971708,0.4,40.0,0.651761919260025,5.0,25.156250000000004,26.7,88.40100552937639,26.7,88.40100552937639,2000,0,100,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T022,O01_B01_R01_T022,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,1,0,1,0,0,0.82,0.0,0.008371687499999999,0.0033486749999999997,0.005023012499999999,0.0,0.0,0.0,82.56237301909793,0.4,40.0,0.8081510066986084,5.0,25.156250000000004,26.7,88.40105580584522,26.7,88.40105580584522,2100,0,105,0,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T001,O01_B01_R02_T001,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,5,0,1,4,0,4.5,3.68,0.0459421875,0.018376875,0.0275653125,0.05009400000000001,0.020037600000000003,0.030056400000000004,86.46913847834489,0.4,40.0,0.6803409934043885,5.0,25.156250000000004,26.700071864894,88.4,26.700071864894,88.4,0,160,0,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T002,O01_B01_R02_T002,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,3,0,1,2,0,2.66,1.84,0.027156937500000006,0.010862775000000003,0.0162941625,0.025047000000000003,0.010018800000000001,0.015028200000000002,90.32260339014614,0.4,40.0,0.6413419047991434,5.0,25.1572265625,26.700071864894,88.40005027646883,26.700071864894,88.40005027646883,100,160,5,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T003,O01_B01_R02_T003,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,7,0,6,1,0,5.84,0.92,0.05962275,0.0238491,0.035773650000000004,0.012523500000000002,0.005009400000000001,0.007514100000000001,72.288166013424,0.4,40.0,0.8672576887266976,5.0,25.16357421875,26.700071864894,88.40010055293764,26.700071864894,88.40010055293764,200,160,10,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T004,O01_B01_R02_T004,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,6,0,6,0,0,4.92,0.0,0.05023012500000001,0.020092050000000004,0.030138075000000004,0.0,0.0,0.0,64.80250634291578,0.4,40.0,0.8267281899849573,5.0,25.156250000000004,26.700071864894,88.40015082940647,26.700071864894,88.40015082940647,300,160,15,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T005,O01_B01_R02_T005,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,6,0,6,0,0,4.92,0.0,0.05023012500000001,0.020092050000000004,0.030138075000000004,0.0,0.0,0.0,73.70146328080408,0.4,40.0,0.8815275331338247,5.0,25.156250000000004,26.700071864894,88.40020110587528,26.700071864894,88.40020110587528,400,160,20,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Conservative,ORCHARD_01,BLOCK_01,ROW_02,O01_B01_R02_T006,O01_B01_R02_T006,MISSION_001,FLIGHT_ORCHARD_01,ORTHO_ORCHARD_01,1,15,0,14,1,0,12.399999999999999,0.92,0.12659624999999997,0.05063849999999999,0.07595774999999998,0.012523500000000002,0.005009400000000001,0.007514100000000001,67.88082647362499,0.4,40.0,0.6266612748305003,5.0,25.156250000000004,26.700071864894,88.40025138234411,26.700071864894,88.40025138234411,500,160,25,8,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
